City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
0,Hilo,US,19.7297,-155.09,80.26,73,0,4.0,clear sky
1,Jamestown,US,42.097,-79.2353,70.05,40,20,12.66,few clouds
2,Rypefjord,NO,70.6333,23.6667,43.27,75,75,11.5,broken clouds
3,Punta Arenas,CL,-53.15,-70.9167,41.11,70,75,18.41,broken clouds
4,Raudeberg,NO,61.9875,5.1352,56.86,86,66,13.09,broken clouds
5,Ushuaia,AR,-54.8,-68.3,42.46,56,75,26.46,broken clouds
6,Saskylakh,RU,71.9167,114.0833,39.7,79,0,16.22,clear sky
7,Batsfjord,NO,70.6345,29.7185,44.53,70,75,13.8,broken clouds
8,Castro,BR,-24.7911,-50.0119,60.17,84,100,5.66,overcast clouds
9,Busselton,AU,-33.65,115.3333,63.14,89,94,20.71,light rain
10,Goba,ET,7.0167,39.9833,50.32,98,100,3.09,moderate rain
11,Albany,US,42.6001,-73.9662,74.03,49,6,1.01,clear sky
12,Jiaocheng,CN,24.6774,116.1389,74.05,100,100,0.92,light rain
13,Geraldton,AU,-28.7667,114.6,63.01,94,40,10.36,scattered clouds
14,Havoysund,NO,70.9963,24.6622,43.03,76,100,18.05,overcast clouds
15,Cape Town,ZA,-33.9258,18.4232,66.38,45,0,3.0,clear sky
16,Mataura,NZ,-46.1927,168.8643,39.47,96,100,1.97,moderate rain
17,Punta Arenas,CL,-53.15,-70.9167,41.11,70,75,18.41,broken clouds
18,Rovaniemi,FI,66.5,25.7167,63.81,29,0,4.61,clear sky
19,Mahebourg,MU,-20.4081,57.7,70.09,88,75,10.36,broken clouds
20,Swellendam,ZA,-34.0226,20.4417,64.08,29,99,5.26,overcast clouds
21,Broome,US,42.2506,-75.833,72.7,51,20,14.97,few clouds
22,Lebu,CL,-37.6167,-73.65,53.98,61,6,12.71,clear sky
23,Bluff,NZ,-46.6,168.3333,39.79,95,100,13.62,light rain
24,Vallenar,CL,-28.5708,-70.7581,79.2,16,5,5.21,clear sky
25,Kapaa,US,22.0752,-159.319,79.12,75,20,10.36,few clouds
26,Souillac,MU,-20.5167,57.5167,70.18,88,75,10.36,light rain
27,Yellowknife,CA,62.456,-114.3525,70.32,46,75,10.36,broken clouds
28,Camaqua,BR,-30.8511,-51.8122,52.32,57,2,9.37,clear sky
29,Cape Town,ZA,-33.9258,18.4232,66.38,45,0,3.0,clear sky
30,Punta Arenas,CL,-53.15,-70.9167,41.11,70,75,18.41,broken clouds
31,Krasnozerskoye,RU,53.9828,79.2374,66.0,75,100,13.44,overcast clouds
32,Springbok,ZA,-29.6643,17.8865,59.09,26,10,8.55,clear sky
33,Saldanha,ZA,-33.0117,17.9442,60.85,40,39,8.95,scattered clouds
34,Hermanus,ZA,-34.4187,19.2345,64.94,40,33,9.33,scattered clouds
35,Rikitea,PF,-23.1203,-134.9692,74.97,70,100,14.03,overcast clouds
36,Cap Malheureux,MU,-19.9842,57.6142,69.48,85,20,4.0,light rain
37,Jamestown,US,42.097,-79.2353,70.05,40,20,12.66,few clouds
38,Pangnirtung,CA,66.1451,-65.7125,39.2,81,75,11.5,broken clouds
39,Broome,US,42.2506,-75.833,72.7,51,20,14.97,few clouds
40,Atuona,PF,-9.8,-139.0333,77.38,72,7,14.9,light rain
41,Hobart,AU,-42.8794,147.3294,46.26,85,100,18.41,light rain
42,Dikson,RU,73.5069,80.5464,32.25,87,96,6.4,overcast clouds
43,Torbay,CA,47.6666,-52.7314,62.28,96,100,14.97,light rain
44,Barrow,US,71.2906,-156.7887,30.22,93,100,11.5,overcast clouds
45,Harper,LR,4.375,-7.7169,77.2,87,100,9.15,light rain
46,Cape Town,ZA,-33.9258,18.4232,66.38,45,0,3.0,clear sky
47,Pevek,RU,69.7008,170.3133,43.14,64,100,3.58,overcast clouds
48,Les Cayes,HT,18.2,-73.75,85.87,60,100,9.66,overcast clouds
49,Punta Arenas,CL,-53.15,-70.9167,41.11,70,75,18.41,broken clouds
50,Rikitea,PF,-23.1203,-134.9692,74.97,70,100,14.03,overcast clouds
51,Tessalit,ML,20.1986,1.0114,98.51,6,3,7.99,clear sky
52,Jamestown,US,42.097,-79.2353,70.05,40,20,12.66,few clouds
53,Oyama,JP,36.3,139.8,71.58,91,100,2.8,light rain
54,Norman Wells,CA,65.282,-126.8329,50.04,66,75,16.11,broken clouds
55,Port Lincoln,AU,-34.7333,135.8667,55.99,75,100,8.86,overcast clouds
56,Port Hedland,AU,-20.3167,118.5667,64.45,72,0,5.75,clear sky
57,Mataura,NZ,-46.1927,168.8643,39.47,96,100,1.97,moderate rain
58,Puerto Ayora,EC,-0.7393,-90.3518,80.56,69,0,11.39,clear sky
59,Calama,CL,-22.4667,-68.9333,68.49,4,0,5.75,clear sky
60,Bredasdorp,ZA,-34.5322,20.0403,58.68,51,100,3.71,overcast clouds
61,Maridi,SS,4.9158,29.4742,73.38,72,86,3.11,overcast clouds
62,Maraa,BR,-1.8333,-65.3667,85.86,66,79,2.62,light rain
63,Srivardhan,IN,18.0333,73.0167,82.51,77,95,4.43,overcast clouds
64,Puerto Ayora,EC,-0.7393,-90.3518,80.56,69,0,11.39,clear sky
65,Haines Junction,CA,60.7522,-137.5108,57.13,55,100,4.79,overcast clouds
66,Sturgis,US,41.7992,-85.4192,78.31,32,40,11.5,scattered clouds
67,Ushuaia,AR,-54.8,-68.3,42.46,56,75,26.46,broken clouds
68,Ayutla,MX,20.1167,-104.3333,80.08,51,57,2.21,broken clouds
69,Pisco,PE,-13.7,-76.2167,67.01,77,2,10.36,haze
70,Bengkulu,ID,-3.8004,102.2655,74.64,87,99,2.19,overcast clouds
71,Kalmunai,LK,7.4167,81.8167,78.66,86,95,8.63,overcast clouds
72,Verkhnevilyuysk,RU,63.4453,120.3167,54.82,61,100,4.61,overcast clouds
73,Bara,NG,10.3744,10.7288,86.4,48,9,5.3,clear sky
74,Port Lincoln,AU,-34.7333,135.8667,55.99,75,100,8.86,overcast clouds
75,Paamiut,GL,61.994,-49.6678,39.49,81,100,7.83,overcast clouds
76,Xiaoshi,CN,41.2971,124.1209,59.83,99,100,2.86,moderate rain
77,Lincoln,US,40.8,-96.667,80.01,67,75,1.99,broken clouds
78,Jamestown,US,42.097,-79.2353,70.05,40,20,12.66,few clouds
79,Vardo,NO,70.3705,31.1107,46.38,66,75,9.22,broken clouds
80,Mali,GN,12.079,-12.2982,75.06,51,14,3.65,few clouds
81,Upernavik,GL,72.7868,-56.1549,31.86,77,17,10.36,few clouds
82,Albany,US,42.6001,-73.9662,74.03,49,6,1.01,clear sky
83,Vaasa,FI,63.096,21.6158,64.29,88,40,3.44,scattered clouds
84,Tuktoyaktuk,CA,69.4541,-133.0374,41.0,65,75,9.22,broken clouds
85,Qaanaaq,GL,77.484,-69.3632,31.24,85,100,4.9,overcast clouds
86,Valea Nucarilor,RO,45.0333,28.9333,66.63,88,24,5.75,few clouds
87,Nemuro,JP,43.3236,145.575,47.64,92,36,9.75,scattered clouds
88,Mar Del Plata,AR,-38.0023,-57.5575,48.09,82,40,16.11,scattered clouds
89,Katsuura,JP,35.1333,140.3,68.14,84,100,7.02,overcast clouds
90,Nelson Bay,AU,-32.7167,152.15,49.08,78,0,15.64,clear sky
91,Alur,IN,12.9833,75.9833,67.93,91,100,10.13,overcast clouds
92,Busselton,AU,-33.65,115.3333,63.14,89,94,20.71,light rain
93,Cape Town,ZA,-33.9258,18.4232,66.38,45,0,3.0,clear sky
94,Bredasdorp,ZA,-34.5322,20.0403,58.68,51,100,3.71,overcast clouds
95,Bluff,NZ,-46.6,168.3333,39.79,95,100,13.62,light rain
96,Rikitea,PF,-23.1203,-134.9692,74.97,70,100,14.03,overcast clouds
97,Braganca,BR,-1.0536,-46.7656,81.0,81,66,4.68,broken clouds
98,Mar Del Plata,AR,-38.0023,-57.5575,48.09,82,40,16.11,scattered clouds
99,Faya,SA,18.3851,42.4509,79.32,14,0,10.49,clear sky
100,Wanaka,NZ,-44.7,169.15,30.09,90,15,5.35,snow
101,Airai,TL,-8.9266,125.4092,57.45,94,59,4.0,broken clouds
102,Mataura,NZ,-46.1927,168.8643,39.47,96,100,1.97,moderate rain
103,Petropavlovsk-Kamchatskiy,RU,53.0452,158.6483,39.79,100,100,2.24,mist
104,Ushuaia,AR,-54.8,-68.3,42.46,56,75,26.46,broken clouds
105,Geraldton,AU,-28.7667,114.6,63.01,94,40,10.36,scattered clouds
106,Bluff,NZ,-46.6,168.3333,39.79,95,100,13.62,light rain
107,Surt,LY,31.2089,16.5887,73.35,70,0,17.78,clear sky
108,New Norfolk,AU,-42.7826,147.0587,45.9,86,100,5.99,overcast clouds
109,Morros,BR,-9.4467,-46.3003,92.14,26,86,5.12,overcast clouds
110,Rio Grande,BR,-32.035,-52.0986,55.51,52,6,18.16,clear sky
111,Tuktoyaktuk,CA,69.4541,-133.0374,41.0,65,75,9.22,broken clouds
112,Atuona,PF,-9.8,-139.0333,77.38,72,7,14.9,light rain
113,Smithers,CA,54.7804,-127.1743,57.52,67,75,8.05,light intensity shower rain
114,Pathein,MM,16.7833,94.7333,78.8,90,100,6.55,overcast clouds
115,Verkhnetulomskiy,RU,68.6073,31.7962,53.73,65,96,2.39,overcast clouds
116,Havelock,US,34.8791,-76.9013,84.18,61,20,11.5,few clouds
117,Busselton,AU,-33.65,115.3333,63.14,89,94,20.71,light rain
118,Atikokan,CA,48.7555,-91.6216,73.65,21,10,7.67,clear sky
119,Busselton,AU,-33.65,115.3333,63.14,89,94,20.71,light rain
120,Lorengau,PG,-2.0226,147.2712,79.83,70,18,5.59,few clouds
121,Rikitea,PF,-23.1203,-134.9692,74.97,70,100,14.03,overcast clouds
122,Mataura,NZ,-46.1927,168.8643,39.47,96,100,1.97,moderate rain
123,Puerto Lopez,CO,4.0845,-72.956,86.92,61,72,8.59,broken clouds
124,Lompoc,US,34.6391,-120.4579,95.77,62,0,10.36,clear sky
125,Teresina,BR,-5.0892,-42.8019,89.31,55,75,4.61,broken clouds
126,Yellowknife,CA,62.456,-114.3525,70.32,46,75,10.36,broken clouds
127,Jamestown,US,42.097,-79.2353,70.05,40,20,12.66,few clouds
128,Hermanus,ZA,-34.4187,19.2345,64.94,40,33,9.33,scattered clouds
129,Dubna,RU,56.7333,37.1667,59.47,78,98,3.83,overcast clouds
130,Vysokogornyy,RU,50.1167,139.15,38.28,96,99,2.06,overcast clouds
131,Batemans Bay,AU,-35.7167,150.1833,47.1,86,4,4.32,clear sky
132,Kodiak,US,57.79,-152.4072,56.71,67,0,5.75,clear sky
133,Rikitea,PF,-23.1203,-134.9692,74.97,70,100,14.03,overcast clouds
134,Ancud,CL,-41.8697,-73.8203,47.73,62,75,5.95,broken clouds
135,Taunton,GB,51.0211,-3.1047,64.96,74,0,11.95,clear sky
136,Kaduy,RU,59.2,37.15,60.24,75,97,3.69,overcast clouds
137,Mataura,NZ,-46.1927,168.8643,39.47,96,100,1.97,moderate rain
138,Barrow,US,71.2906,-156.7887,30.22,93,100,11.5,overcast clouds
139,Oranjemund,NA,-28.55,16.4333,65.64,34,38,4.76,scattered clouds
140,Itoman,JP,26.1247,127.6694,80.98,94,75,21.85,broken clouds
141,Presidencia Roque Saenz Pena,AR,-26.7852,-60.4388,63.14,30,0,9.66,clear sky
142,Severo-Kurilsk,RU,50.6789,156.125,43.32,94,100,9.28,overcast clouds
143,Souillac,MU,-20.5167,57.5167,70.18,88,75,10.36,light rain
144,Norman Wells,CA,65.282,-126.8329,50.04,66,75,16.11,broken clouds
145,Mar Del Plata,AR,-38.0023,-57.5575,48.09,82,40,16.11,scattered clouds
146,Buraydah,SA,26.326,43.975,99.05,12,0,12.03,clear sky
147,Punta Arenas,CL,-53.15,-70.9167,41.11,70,75,18.41,broken clouds
148,Ouadda,CF,8.0777,22.4007,75.38,67,98,1.77,overcast clouds
149,Bengkulu,ID,-3.8004,102.2655,74.64,87,99,2.19,overcast clouds
150,Busselton,AU,-33.65,115.3333,63.14,89,94,20.71,light rain
151,Arraial Do Cabo,BR,-22.9661,-42.0278,78.76,69,75,3.44,broken clouds
152,Tasiilaq,GL,65.6145,-37.6368,42.96,72,80,5.88,broken clouds
153,Ust-Omchug,RU,61.15,149.6333,35.46,97,99,3.38,overcast clouds
154,Rikitea,PF,-23.1203,-134.9692,74.97,70,100,14.03,overcast clouds
155,Bethel,US,41.3712,-73.414,78.58,45,20,11.5,few clouds
156,Faya,SA,18.3851,42.4509,79.32,14,0,10.49,clear sky
157,Chake Chake,TZ,-5.2459,39.7666,76.64,78,75,10.45,broken clouds
158,Atuona,PF,-9.8,-139.0333,77.38,72,7,14.9,light rain
159,Takoradi,GH,4.8845,-1.7554,77.43,87,100,7.63,light rain
160,Hithadhoo,MV,-0.6,73.0833,84.54,69,43,11.83,scattered clouds
161,Chase,CA,50.8165,-119.6857,73.33,44,96,6.58,overcast clouds
162,Carnarvon,AU,-24.8667,113.6333,69.78,71,1,8.37,clear sky
163,Nantucket,US,41.2835,-70.0995,75.31,60,0,13.8,clear sky
164,Zhanakorgan,KZ,43.9098,67.2495,78.31,21,58,8.61,broken clouds
165,Santiago Del Estero,AR,-27.7951,-64.2615,61.7,25,74,2.64,broken clouds
166,Atuona,PF,-9.8,-139.0333,77.38,72,7,14.9,light rain
167,Sao Jose Da Coroa Grande,BR,-8.8978,-35.1478,79.88,79,19,3.67,few clouds
168,Mahebourg,MU,-20.4081,57.7,70.09,88,75,10.36,broken clouds
169,Kapaa,US,22.0752,-159.319,79.12,75,20,10.36,few clouds
170,Bandarbeyla,SO,9.4942,50.8122,80.37,72,14,28.86,few clouds
171,Provideniya,RU,64.3833,-173.3,47.64,35,100,8.86,overcast clouds
172,Kavieng,PG,-2.5744,150.7967,81.1,74,18,12.48,few clouds
173,Mildura,AU,-34.2,142.15,45.07,92,3,9.66,clear sky
174,Mataura,NZ,-46.1927,168.8643,39.47,96,100,1.97,moderate rain
175,Muswellbrook,AU,-32.2667,150.9,46.33,84,0,4.72,clear sky
176,Airai,TL,-8.9266,125.4092,57.45,94,59,4.0,broken clouds
177,Rikitea,PF,-23.1203,-134.9692,74.97,70,100,14.03,overcast clouds
178,Bethel,US,41.3712,-73.414,78.58,45,20,11.5,few clouds
179,Ushuaia,AR,-54.8,-68.3,42.46,56,75,26.46,broken clouds
180,Antofagasta,CL,-23.65,-70.4,67.21,54,86,6.93,overcast clouds
181,Nuuk,GL,64.1835,-51.7216,41.88,70,100,11.01,overcast clouds
182,Barrow,US,71.2906,-156.7887,30.22,93,100,11.5,overcast clouds
183,Busselton,AU,-33.65,115.3333,63.14,89,94,20.71,light rain
184,Ushuaia,AR,-54.8,-68.3,42.46,56,75,26.46,broken clouds
185,Tuktoyaktuk,CA,69.4541,-133.0374,41.0,65,75,9.22,broken clouds
186,Punta Arenas,CL,-53.15,-70.9167,41.11,70,75,18.41,broken clouds
187,Kodinsk,RU,58.6881,99.1844,53.38,62,4,1.59,clear sky
188,Dingzhou,CN,38.5131,114.9956,71.71,67,0,3.51,clear sky
189,Hobart,AU,-42.8794,147.3294,46.26,85,100,18.41,light rain
190,Yellowknife,CA,62.456,-114.3525,70.32,46,75,10.36,broken clouds
191,Rikitea,PF,-23.1203,-134.9692,74.97,70,100,14.03,overcast clouds
192,Mahebourg,MU,-20.4081,57.7,70.09,88,75,10.36,broken clouds
193,Saskylakh,RU,71.9167,114.0833,39.7,79,0,16.22,clear sky
194,Toktogul,KG,41.8708,72.9402,66.45,60,65,2.33,broken clouds
195,Paradise Valley,US,33.5312,-111.9427,107.28,19,0,6.91,clear sky
196,Placido De Castro,BR,-10.3353,-67.1856,72.18,97,100,6.82,moderate rain
197,Naruja,GE,41.9069,41.9542,68.32,91,6,2.98,clear sky
198,Bluff,NZ,-46.6,168.3333,39.79,95,100,13.62,light rain
199,Hailar,CN,49.2,119.7,53.62,80,15,8.1,few clouds
200,Jumla,NP,29.2747,82.1838,60.04,84,89,0.67,overcast clouds
201,Avera,US,33.194,-82.5271,87.39,30,99,3.36,overcast clouds
202,Sorland,NO,67.667,12.6934,46.26,76,0,16.28,clear sky
203,Jamestown,US,42.097,-79.2353,70.05,40,20,12.66,few clouds
204,Hermanus,ZA,-34.4187,19.2345,64.94,40,33,9.33,scattered clouds
205,Mataura,NZ,-46.1927,168.8643,39.47,96,100,1.97,moderate rain
206,Purranque,CL,-40.9167,-73.1667,47.28,58,99,2.17,overcast clouds
207,Faanui,PF,-16.4833,-151.75,80.24,75,9,18.97,clear sky
208,Cape Town,ZA,-33.9258,18.4232,66.38,45,0,3.0,clear sky
209,Yellowknife,CA,62.456,-114.3525,70.32,46,75,10.36,broken clouds
210,Rikitea,PF,-23.1203,-134.9692,74.97,70,100,14.03,overcast clouds
211,Yumen,CN,40.2833,97.2,64.89,13,100,12.91,overcast clouds
212,Hilo,US,19.7297,-155.09,80.26,73,0,4.0,clear sky
213,Takoradi,GH,4.8845,-1.7554,77.43,87,100,7.63,light rain
214,Saint-Philippe,RE,-21.3585,55.7679,65.79,81,66,11.03,light rain
215,Saint-Philippe,RE,-21.3585,55.7679,65.79,81,66,11.03,light rain
216,Kongolo,CD,-5.3833,27.0,74.14,52,5,2.86,clear sky
217,Ushuaia,AR,-54.8,-68.3,42.46,56,75,26.46,broken clouds
218,Faanui,PF,-16.4833,-151.75,80.24,75,9,18.97,clear sky
219,Barrow,US,71.2906,-156.7887,30.22,93,100,11.5,overcast clouds
220,Leningradskiy,RU,69.3833,178.4167,38.59,59,99,8.52,overcast clouds
221,Tuatapere,NZ,-46.1333,167.6833,38.1,92,100,5.01,overcast clouds
222,Punta Arenas,CL,-53.15,-70.9167,41.11,70,75,18.41,broken clouds
223,Dikson,RU,73.5069,80.5464,32.25,87,96,6.4,overcast clouds
224,Palmer,US,42.1584,-72.3287,77.52,44,75,12.66,broken clouds
225,Vila Franca Do Campo,PT,37.7167,-25.4333,70.21,86,98,5.35,overcast clouds
226,Rikitea,PF,-23.1203,-134.9692,74.97,70,100,14.03,overcast clouds
227,Barrow,US,71.2906,-156.7887,30.22,93,100,11.5,overcast clouds
228,Rikitea,PF,-23.1203,-134.9692,74.97,70,100,14.03,overcast clouds
229,Yellowknife,CA,62.456,-114.3525,70.32,46,75,10.36,broken clouds
230,Rocha,UY,-34.4833,-54.3333,47.66,59,50,17.09,scattered clouds
231,Praya,CV,14.9215,-23.5087,81.14,69,20,9.22,few clouds
232,Mahebourg,MU,-20.4081,57.7,70.09,88,75,10.36,broken clouds
233,Dikson,RU,73.5069,80.5464,32.25,87,96,6.4,overcast clouds
234,Komsomolskiy,UZ,40.4272,71.7189,72.32,53,16,6.91,few clouds
235,Rikitea,PF,-23.1203,-134.9692,74.97,70,100,14.03,overcast clouds
236,Ushuaia,AR,-54.8,-68.3,42.46,56,75,26.46,broken clouds
237,Terryville,US,40.909,-73.0651,79.56,47,75,15.99,broken clouds
238,Bezhanitsy,RU,56.9767,29.8907,63.54,80,100,4.36,overcast clouds
239,Georgetown,MY,5.4112,100.3354,80.53,93,20,1.14,few clouds
240,Severo-Kurilsk,RU,50.6789,156.125,43.32,94,100,9.28,overcast clouds
241,Mataura,NZ,-46.1927,168.8643,39.47,96,100,1.97,moderate rain
242,Albany,US,42.6001,-73.9662,74.03,49,6,1.01,clear sky
243,Port Elizabeth,ZA,-33.918,25.5701,59.29,100,0,3.44,clear sky
244,Punalur,IN,9.0,76.9333,75.54,94,100,1.61,overcast clouds
245,Atuona,PF,-9.8,-139.0333,77.38,72,7,14.9,light rain
246,Mbinga,TZ,-10.9333,35.0167,55.29,89,81,2.19,broken clouds
247,Hobart,AU,-42.8794,147.3294,46.26,85,100,18.41,light rain
248,Lorengau,PG,-2.0226,147.2712,79.83,70,18,5.59,few clouds
249,Luganville,VU,-15.5333,167.1667,77.4,88,100,4.54,overcast clouds
250,Punta Arenas,CL,-53.15,-70.9167,41.11,70,75,18.41,broken clouds
251,Zeya,RU,53.75,127.2667,54.68,55,3,2.68,clear sky
252,Ardalstangen,NO,61.2371,7.6983,64.89,61,26,5.06,scattered clouds
253,Thompson,CA,55.7435,-97.8558,69.96,32,20,3.44,few clouds
254,Bredasdorp,ZA,-34.5322,20.0403,58.68,51,100,3.71,overcast clouds
255,Bluff,NZ,-46.6,168.3333,39.79,95,100,13.62,light rain
256,Kapaa,US,22.0752,-159.319,79.12,75,20,10.36,few clouds
257,Kitimat,CA,54.0524,-128.6534,55.78,26,100,1.99,light rain
258,Rikitea,PF,-23.1203,-134.9692,74.97,70,100,14.03,overcast clouds
259,Kapaa,US,22.0752,-159.319,79.12,75,20,10.36,few clouds
260,Cabedelo,BR,-6.9811,-34.8339,84.87,78,10,7.58,clear sky
261,Mataura,NZ,-46.1927,168.8643,39.47,96,100,1.97,moderate rain
262,Victoria,HK,22.2855,114.1577,80.96,92,100,11.01,overcast clouds
263,Clyde River,CA,70.4692,-68.5914,34.03,93,100,10.36,overcast clouds
264,Trincomalee,LK,8.5711,81.2335,81.52,74,100,21.14,overcast clouds
265,Palmerston,AU,-12.486,130.9833,67.98,38,100,9.22,overcast clouds
266,Ibate,BR,-21.9547,-47.9967,66.54,85,98,8.48,overcast clouds
267,Shimanovsk,RU,52.0,127.7,56.62,80,15,5.32,few clouds
268,Sjenica,RS,43.2731,19.9994,53.83,98,65,5.77,broken clouds
269,Ponta Do Sol,PT,32.6667,-17.1,76.71,71,0,3.94,clear sky
270,Sinnamary,GF,5.3833,-52.95,82.42,75,87,8.05,overcast clouds
271,Hobart,AU,-42.8794,147.3294,46.26,85,100,18.41,light rain
272,Ekhabi,RU,53.5102,142.9671,36.3,97,73,12.28,broken clouds
273,Port Alfred,ZA,-33.5906,26.891,58.17,87,0,11.39,clear sky
274,Kapaa,US,22.0752,-159.319,79.12,75,20,10.36,few clouds
275,Rikitea,PF,-23.1203,-134.9692,74.97,70,100,14.03,overcast clouds
276,Rincon,US,32.296,-81.2354,90.86,50,75,9.22,broken clouds
277,Petropavlovsk-Kamchatskiy,RU,53.0452,158.6483,39.79,100,100,2.24,mist
278,Puerto Ayora,EC,-0.7393,-90.3518,80.56,69,0,11.39,clear sky
279,Ribeira Grande,PT,38.5167,-28.7,64.8,94,75,4.61,broken clouds
280,Aktash,RU,50.3,87.7333,48.69,42,6,3.62,clear sky
281,Ikom,NG,5.9667,8.7063,77.41,91,100,3.27,overcast clouds
282,Ostrovnoy,RU,68.0531,39.5131,43.61,73,16,6.38,few clouds
283,Iquitos,PE,-3.7481,-73.2472,75.24,94,100,4.61,heavy intensity rain
284,Natal,BR,-5.795,-35.2094,86.22,70,40,10.36,scattered clouds
285,Port Alfred,ZA,-33.5906,26.891,58.17,87,0,11.39,clear sky
286,Los Llanos De Aridane,ES,28.6585,-17.9182,72.12,85,0,14.97,clear sky
287,Ostrovnoy,RU,68.0531,39.5131,43.61,73,16,6.38,few clouds
288,Tasiilaq,GL,65.6145,-37.6368,42.96,72,80,5.88,broken clouds
289,Hermanus,ZA,-34.4187,19.2345,64.94,40,33,9.33,scattered clouds
290,Manyana,BW,-23.4,21.7167,53.35,21,0,7.16,clear sky
291,Ushuaia,AR,-54.8,-68.3,42.46,56,75,26.46,broken clouds
292,Tiksi,RU,71.6872,128.8694,39.0,78,3,4.97,clear sky
293,Esperance,AU,-33.8667,121.9,56.44,59,96,16.73,overcast clouds
294,Don Benito,ES,38.9563,-5.8616,93.27,23,91,4.72,overcast clouds
295,Lorengau,PG,-2.0226,147.2712,79.83,70,18,5.59,few clouds
296,Salalah,OM,17.0151,54.0924,86.09,79,75,8.05,broken clouds
297,Albany,US,42.6001,-73.9662,74.03,49,6,1.01,clear sky
298,Vaini,TO,-21.2,-175.2,69.96,94,75,4.61,broken clouds
299,Nykoping,SE,58.753,17.0079,64.69,72,40,13.8,scattered clouds
300,Hobart,AU,-42.8794,147.3294,46.26,85,100,18.41,light rain
301,Chuy,UY,-33.6971,-53.4616,51.03,50,12,14.74,few clouds
302,Mataura,NZ,-46.1927,168.8643,39.47,96,100,1.97,moderate rain
303,Hobart,AU,-42.8794,147.3294,46.26,85,100,18.41,light rain
304,Kaitangata,NZ,-46.2817,169.8464,36.88,90,29,4.65,scattered clouds
305,Bathsheba,BB,13.2167,-59.5167,81.21,83,75,25.32,broken clouds
306,Korla,CN,41.7597,86.1469,80.04,23,43,12.57,scattered clouds
307,Ponta Do Sol,PT,32.6667,-17.1,76.71,71,0,3.94,clear sky
308,Karratha,AU,-20.7377,116.8463,72.1,86,0,7.0,clear sky
309,Chuy,UY,-33.6971,-53.4616,51.03,50,12,14.74,few clouds
310,Monte Patria,CL,-30.6919,-70.9467,77.52,10,73,4.25,broken clouds
311,Rikitea,PF,-23.1203,-134.9692,74.97,70,100,14.03,overcast clouds
312,Balyaga,RU,51.1507,108.921,45.61,98,100,3.74,overcast clouds
313,Jamestown,US,42.097,-79.2353,70.05,40,20,12.66,few clouds
314,San Patricio,US,28.017,-97.5169,97.52,40,9,18.41,clear sky
315,Carnarvon,AU,-24.8667,113.6333,69.78,71,1,8.37,clear sky
316,Siguiri,GN,11.6667,-9.5,87.64,36,97,4.63,overcast clouds
317,Hargeysa,SO,9.56,44.065,71.46,62,76,20.51,broken clouds
318,Dubbo,AU,-32.25,148.6167,46.53,93,100,10.36,overcast clouds
319,Cidreira,BR,-30.1811,-50.2056,55.42,64,58,20.42,broken clouds
320,Arona,ES,28.0996,-16.681,70.32,66,0,14.97,clear sky
321,Busselton,AU,-33.65,115.3333,63.14,89,94,20.71,light rain
322,Port Alfred,ZA,-33.5906,26.891,58.17,87,0,11.39,clear sky
323,Huadian,CN,42.9633,126.7478,54.45,92,100,1.99,overcast clouds
324,Hithadhoo,MV,-0.6,73.0833,84.54,69,43,11.83,scattered clouds
325,Hobart,AU,-42.8794,147.3294,46.26,85,100,18.41,light rain
326,Wanning,CN,18.8003,110.3967,81.79,85,98,10.56,overcast clouds
327,Port Hardy,CA,50.6996,-127.4199,57.38,82,75,5.75,broken clouds
328,Hobart,AU,-42.8794,147.3294,46.26,85,100,18.41,light rain
329,Iqaluit,CA,63.7506,-68.5145,51.53,57,20,16.11,few clouds
330,Los Llanos De Aridane,ES,28.6585,-17.9182,72.12,85,0,14.97,clear sky
331,Senno,RU,59.5336,33.9167,57.81,73,100,3.0,overcast clouds
332,College,US,64.8569,-147.8028,54.21,65,100,6.91,overcast clouds
333,Asau,RO,46.4333,26.4,68.92,89,60,4.29,broken clouds
334,Vaini,TO,-21.2,-175.2,69.96,94,75,4.61,broken clouds
335,Mount Gambier,AU,-37.8333,140.7667,50.45,68,100,8.16,overcast clouds
336,Richards Bay,ZA,-28.783,32.0377,64.04,85,11,4.47,few clouds
337,Kununurra,AU,-15.7667,128.7333,64.38,34,23,9.22,few clouds
338,Hamilton,US,39.1834,-84.5333,75.88,66,0,6.91,light rain
339,Havre-Saint-Pierre,CA,50.2334,-63.5986,52.16,93,100,11.5,mist
340,Kondinskoye,RU,59.6481,67.41,54.46,88,97,4.79,overcast clouds
341,Vaini,TO,-21.2,-175.2,69.96,94,75,4.61,broken clouds
342,Mezen,RU,65.8522,44.24,40.14,82,0,10.56,clear sky
343,Vaini,TO,-21.2,-175.2,69.96,94,75,4.61,broken clouds
344,Katangli,RU,51.7102,143.2326,37.54,96,37,11.23,scattered clouds
345,Namibe,AO,-15.1961,12.1522,71.83,68,0,3.09,clear sky
346,Buraydah,SA,26.326,43.975,99.05,12,0,12.03,clear sky
347,Kapaa,US,22.0752,-159.319,79.12,75,20,10.36,few clouds
348,Luocheng,CN,29.3848,104.0286,65.73,97,100,2.55,overcast clouds
349,Sambava,MG,-14.2667,50.1667,72.73,78,94,10.27,overcast clouds
350,Ribeira Grande,PT,38.5167,-28.7,64.8,94,75,4.61,broken clouds
